"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Darvas ‌Darvas‌","Ghost ‌Darvas‌","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2020-07-14T22:00:00.000Z","190.56","0.45","0.42","7,558,200","63.02","188.29","180.90","173.50","11.14","181.02","181.02","181.02","","-13.52","181.15","1.15","0.71","-6.47","236,444.69","0.12","0.39","60.09","4.74","181.11","0.02","4.30","-0.03","98.64","67.95","-37,167,700.00","187.18","89.06","178.42","89.66","85.28","89.66","85.28","70.46","26.98","190.65","185.22","179.79","8.59","0.52","1.04","82.13","127.31","12,684,938.00","99.52","63.02","63.07","0.15","0.05","0.10","1.43","1.68","0.17","71.42","-71.42","49.33","0.84","60.00","-137.88","1.35","-12.89","1.00","197.00","181.00","-2,908,465.05","7.34","1.02","2.24","76.00","88.78","185.49","196.35","167.65","214.19","156.79","225.05","138.95","175.46","14,053,700.00","130.83","121.24","190.07","181.02","171.97","8.59","180.90","181.02","203.09","181.02","70.08","13.03","181.02","25.32","0.57","1.02","-0.27","1.30","174.63","0.91","0.72","174.48","187.18","768,143.91","353,316.77","414,827.14","204.68","184.13","163.58","51.58","185.41","186.71","189.06","185.18","206.12","21.24","190.08","4.30","191.18","182.08","172.98","188.40","186.57","184.84","184.13","183.64","183.18","182.60","182.67","182.83","183.09","183.43","184.29","1.04","0.54","-0.38","0","183.52","177.77","9.59","5.29","12,327,541.43","1.75","1.32","40.46","15.45","190.08","182.36","174.63","5.12","1.71","","","5.98","278.86","39.07","-2.41","61.29","1.78","18.82","-0.06","-5.45","-5.46","8.18","188.29","180.90","173.50","115.32","0.10","0.44","4.16","176.70","203.51","177.61","85.71","100.00","14.29","181.22","180.68","180.29","34.05","18.38","11.77","-2,710.06","11.14"
"2020-07-15T22:00:00.000Z","191.01","0.24","0.21","4,771,300","63.55","190.01","181.40","172.79","13.83","181.32","181.32","181.32","","-11.07","182.02","1.16","0.73","-25.21","-12,601.91","0.15","0.44","61.94","3.65","181.98","0.04","3.61","0","98.89","74.13","-32,396,400.00","189.33","69.15","178.42","91.00","90.84","91.00","90.84","72.04","35.17","193.05","187.66","182.28","9.80","","","95.64","116.80","","99.76","63.55","66.37","0.18","0.10","0.08","1.78","1.40","1.10","73.50","-73.50","39.23","1.22","65.00","-130.14","8.17","-10.24","1.00","193.00","181.00","-2,897,197.88","6.80","1.54","2.18","76.00","88.66","185.49","196.35","167.65","214.19","156.79","225.05","138.95","176.52","18,825,000.00","131.14","121.34","190.39","181.32","172.25","7.88","181.40","181.32","203.00","181.32","64.68","12.16","181.90","25.31","0.76","1.54","0.09","1.45","174.63","1.11","0.83","173.86","189.33","603,473.92","389,053.51","214,420.42","205.68","185.38","165.08","57.80","185.41","185.49","189.06","185.18","207.43","20.79","193.05","3.61","192.46","183.29","174.13","189.70","188.05","186.21","185.38","184.77","184.16","183.14","183.13","183.23","183.44","183.73","184.51","1.10","0.75","-0.58","0","183.52","177.77","7.39","3.78","10,873,188.43","2.02","1.75","38.59","18.42","193.05","183.84","174.63","4.87","1.24","","","7.89","208.73","39.03","","60.54","0.88","4.05","-0.02","-5.44","-5.45","9.49","190.01","181.40","172.79","105.78","0.11","2.37","4.12","177.55","203.54","178.48","85.71","92.86","7.14","181.32","180.57","181.15","31.92","17.97","12.93","-2,640.91","13.83"
"2020-07-16T22:00:00.000Z","190.76","-0.13","-0.16","5,186,800","63.01","191.42","181.91","172.39","12.47","181.69","181.69","181.69","","-12.92","183.10","1.25","0.69","-64.89","-174,434.98","0.10","0.37","61.42","2.32","183.04","0.01","1.65","0.03","99.04","79.12","-27,209,600.00","190.58","-3.94","180.09","87.49","89.39","87.49","89.39","71.83","41.84","194.40","189.23","184.07","9.97","","","105.75","109.03","","99.88","63.01","60.52","0.20","0.15","0.04","1.82","1.34","0.46","62.52","-62.52","23.50","1.20","65.00","-124.65","12.44","-7.17","1.00","193.00","181.00","-2,903,986.53","8.78","1.90","2.00","75.90","88.55","185.49","196.35","167.65","214.19","156.79","225.05","138.95","177.51","13,638,200.00","131.14","121.44","190.77","181.69","172.60","6.61","181.91","181.69","202.92","181.69","77.02","15.39","182.94","24.96","0.32","1.90","0.45","1.45","174.63","1.13","0.83","174.79","190.58","665,914.94","428,605.14","237,309.80","205.45","186.36","167.26","55.41","185.41","183.84","189.06","185.18","212.61","21.15","193.05","1.65","193.98","184.74","175.51","190.23","188.95","187.22","186.36","185.69","184.98","183.63","183.55","183.60","183.76","184.00","184.72","1.10","0.78","-1.60","1.00","193.05","177.77","6.69","5.04","9,134,632.94","2.38","2.02","43.66","18.42","193.05","183.84","174.63","4.10","-0.27","","","9.89","173.59","38.56","","48.79","0.10","-5.16","-0.06","-5.44","-5.44","10.46","191.42","181.91","172.39","96.52","0.09","4.31","3.94","178.10","201.77","179.75","85.71","85.71","0","181.34","180.57","182.17","31.31","17.43","14.04","-2,644.85","12.47"
"2020-07-19T22:00:00.000Z","190.48","-0.15","-0.17","4,089,400","62.36","192.60","182.44","172.29","11.72","182.03","182.03","182.03","","-15.54","184.07","1.21","0.68","-21.63","-386,781.29","0.11","0.36","64.52","1.19","184.03","0.02","1.75","0.06","100.00","83.29","-23,120,200.00","191.57","-19.34","180.09","86.82","88.44","86.82","88.44","70.35","47.02","195.48","190.50","185.53","10.01","","","156.77","89.91","","99.94","62.36","55.11","0.22","0.19","0.03","1.82","1.29","1.60","44.46","-44.46","10.87","1.16","65.00","-118.90","16.68","-3.48","1.00","193.00","181.00","-2,909,988.98","7.50","2.14","1.81","75.90","88.44","185.49","196.35","167.65","214.19","156.79","225.05","138.95","178.44","9,548,800.00","130.95","121.54","191.13","182.03","172.93","5.29","182.44","182.03","202.86","182.03","72.05","13.29","183.95","24.58","0.43","2.14","0.79","1.35","175.33","1.13","0.83","175.69","191.57","522,550.56","442,025.91","80,524.65","205.17","187.11","169.05","61.84","185.41","183.84","187.91","185.18","213.35","19.82","193.05","1.75","195.58","186.27","176.95","190.36","189.46","187.95","187.11","186.43","185.67","184.07","183.94","183.94","184.05","184.26","184.91","1.09","0.25","-2.85","0","193.05","177.77","5.08","3.33","7,666,110.09","2.50","2.38","41.79","18.42","193.05","183.84","174.63","3.41","-1.36","","","11.20","131.84","41.07","","61.42","-0.57","-5.36","-0.01","-5.44","-5.44","11.13","192.60","182.44","172.29","89.57","0.06","5.30","3.79","178.23","200.34","180.62","78.57","78.57","0","181.32","181.07","183.91","30.28","18.73","14.72","-2,664.19","11.72"
"2020-07-20T22:00:00.000Z","192.27","0.94","0.91","5,256,300","64.85","194.00","183.05","172.10","13.59","182.34","182.34","182.34","","-7.32","185.07","1.21","0.68","-22.29","-455,655.68","0.11","0.33","60.87","1.05","185.03","0.02","3.05","0.09","100.00","86.63","-17,863,900.00","192.84","266.50","181.75","88.07","87.46","88.07","87.46","73.82","51.90","195.92","191.02","186.11","10.28","","","147.04","88.57","","99.97","64.85","59.07","0.26","0.21","0.05","1.88","2.27","0.72","28.18","-28.18","15.86","1.77","65.00","-112.44","21.56","0.94","1.00","197.00","181.00","-2,860,593.65","7.71","2.45","2.07","76.61","88.34","185.49","196.35","167.65","214.19","156.79","225.05","138.95","179.32","14,805,100.00","130.95","121.64","191.45","182.34","173.22","5.96","183.05","182.34","202.80","182.34","71.72","13.76","184.96","24.25","0.58","2.45","1.12","1.33","176.51","1.18","0.85","176.35","192.84","591,404.58","463,365.72","128,038.86","205.83","188.05","170.27","63.13","185.61","184.04","187.91","185.18","214.66","18.72","193.05","3.05","197.22","187.83","178.44","191.31","190.40","188.91","188.05","187.33","186.50","184.60","184.40","184.34","184.41","184.57","185.15","1.06","0.51","-3.44","0","193.05","177.77","6.43","3.38","7,915,068.92","2.77","2.50","44.05","18.42","193.05","183.84","174.63","3.83","-0.40","","","12.09","131.91","42.40","","65.39","-0.29","0.66","0.01","-5.44","-5.44","11.97","194.00","183.05","172.10","92.10","0.05","6.24","3.73","178.30","201.99","182.55","100.00","100.00","0","181.20","181.71","185.16","32.76","17.63","15.81","-2,397.69","13.59"
"2020-07-21T22:00:00.000Z","192.10","-0.09","-0.12","4,182,700","64.41","195.19","183.60","172.01","13.42","182.69","182.69","182.69","","-8.61","186.02","1.20","0.72","-9.46","-590,067.74","0.12","0.43","65.46","0.83","185.96","0.05","1.64","0.12","100.00","89.31","-13,681,200.00","193.59","35.86","182.01","89.51","88.13","89.51","88.13","76.96","56.45","196.05","191.32","186.60","10.03","","","161.31","96.74","","99.99","64.41","54.20","0.29","0.24","0.05","1.93","1.34","0.92","21.40","-21.40","9.04","1.23","60.00","-105.22","26.90","6.00","1.00","193.00","181.00","-2,864,291.85","7.93","2.65","1.86","76.61","88.24","185.49","196.35","167.65","214.19","156.79","225.05","138.95","180.45","10,622,400.00","130.83","121.73","191.82","182.69","173.55","5.01","183.60","182.69","202.72","182.69","66.70","14.11","185.85","23.85","0.38","2.65","1.43","1.22","177.34","1.14","0.84","177.65","193.59","450,534.30","461,532.66","-10,998.36","205.60","188.78","171.96","64.94","185.77","184.04","187.44","185.18","216.87","18.81","193.45","1.61","198.62","189.16","179.70","191.71","190.97","189.62","188.78","188.06","187.20","185.09","184.83","184.72","184.74","184.87","185.38","1.05","1.71","-3.52","0","193.05","177.77","4.49","2.88","6,682,766.03","2.93","2.77","37.51","18.82","193.45","184.04","174.63","3.18","-1.25","","","12.94","108.10","42.28","","90.48","-0.77","-2.34","0.05","-5.44","-5.44","12.62","195.19","183.60","172.01","86.66","0.08","6.29","3.58","180.23","200.86","183.34","92.86","92.86","0","181.15","182.86","186.38","31.69","17.06","16.83","-2,361.83","13.42"
"2020-07-22T22:00:00.000Z","193.25","0.60","0.57","6,036,800","66.07","196.35","184.39","172.43","15.19","183.09","183.09","183.09","","-1.28","186.99","1.21","0.70","16.92","-540,746.50","0.12","0.45","61.67","0.66","186.92","0.08","1.91","0.15","100.00","91.45","-7,644,400.00","194.35","129.65","183.54","94.26","90.61","94.26","90.61","82.83","61.25","196.35","191.77","187.20","9.75","","","154.99","88.38","","99.99","66.07","57.04","0.34","0.28","0.07","2.07","1.68","0.59","22.69","-22.69","17.35","1.38","65.00","-96.96","33.62","11.58","-1.00","197.00","191.00","-2,828,152.94","8.06","2.86","2.00","77.07","88.14","185.49","196.35","167.65","214.19","156.79","225.05","138.95","181.49","16,659,200.00","130.83","121.83","192.25","183.09","173.94","5.15","184.39","183.09","202.65","183.09","67.18","14.42","186.77","23.58","0.32","2.86","1.71","1.15","177.77","1.10","0.82","178.98","194.35","540,527.17","472,817.59","67,709.58","205.69","189.59","173.50","70.20","187.93","184.04","187.44","185.18","218.55","15.87","193.45","1.91","199.76","190.25","180.74","192.48","191.73","190.42","189.59","188.86","187.95","185.61","185.30","185.14","185.11","185.20","185.64","1.04","2.36","-3.41","1.00","193.45","177.77","4.86","2.95","6,719,839.90","3.21","2.93","37.18","18.82","193.45","184.04","174.63","3.22","-0.80","","","13.69","106.67","41.45","","88.09","-0.57","-5.01","0.14","-5.46","-5.44","12.97","196.35","184.39","172.43","87.04","0.18","6.71","3.46","180.40","201.40","185.10","57.14","85.71","28.57","181.41","183.77","187.18","32.81","16.39","18.01","-2,232.18","15.19"
"2020-07-23T22:00:00.000Z","194.52","0.66","0.63","5,140,800","67.85","197.62","185.17","172.72","16.66","183.57","183.57","183.57","","-9.51","187.85","1.24","0.72","-20.21","-567,417.94","0.12","0.51","61.41","0.66","187.78","0.07","3.23","0.17","100.00","93.16","-2,503,600.00","195.59","191.94","185.65","93.54","92.44","93.54","92.44","82.43","65.10","197.07","192.52","187.98","10.09","","","173.15","85.65","","100.00","67.85","59.23","0.39","0.32","0.07","2.33","2.51","0.18","28.96","-28.96","23.19","0.63","65.00","-89.43","39.40","17.28","-1.00","197.00","193.00","-2,794,368.53","6.46","3.10","2.12","77.07","88.04","185.49","196.35","167.65","214.19","156.79","225.05","138.95","182.45","21,800,000.00","131.69","121.94","192.75","183.57","174.39","5.31","185.17","183.57","202.60","183.57","66.83","11.80","187.63","23.48","0.63","3.10","1.99","1.11","177.77","1.16","0.86","179.37","195.59","602,044.10","491,278.52","110,765.58","206.59","190.49","174.39","69.35","189.35","185.46","187.44","185.18","218.04","13.78","193.45","3.23","200.62","191.06","181.51","193.50","192.66","191.33","190.49","189.73","188.77","186.19","185.81","185.59","185.52","185.56","185.93","1.04","2.92","-3.42","0","193.45","177.77","6.89","3.66","6,692,553.91","3.56","3.21","40.84","18.82","193.45","184.04","174.63","3.44","-0.43","","","14.22","114.28","33.96","","88.13","-0.55","1.15","0.11","-5.47","-5.45","13.45","197.62","185.17","172.72","87.54","0.22","7.51","3.45","181.84","202.98","186.06","78.57","100.00","21.43","181.79","184.71","188.13","36.60","15.29","19.66","-2,040.24","16.66"
"2020-07-26T22:00:00.000Z","192.14","-1.22","-1.25","4,309,100","61.35","197.96","186.01","174.07","14.28","184.00","184.00","184.00","","-22.37","188.64","1.22","0.74","-12.98","-648,194.50","0.13","0.49","54.68","0.70","188.58","0.05","2.75","0.19","100.00","94.53","-6,812,700.00","195.65","-285.30","185.65","88.95","92.25","88.95","92.25","72.33","66.41","197.34","192.86","188.37","9.51","","","164.33","91.34","","100.00","61.35","57.57","0.41","0.36","0.05","2.32","1.44","1.40","47.78","-47.78","-8.70","0.68","65.00","-84.99","42.68","22.53","-1.00","197.00","191.00","-2,847,091.53","6.07","3.07","1.10","77.07","87.94","185.49","196.35","167.65","214.19","156.79","225.05","138.95","183.83","17,490,900.00","130.08","122.04","193.20","184.00","174.80","1.82","186.01","184.00","202.53","184.00","67.11","10.99","188.44","23.35","0.52","3.07","2.21","0.86","177.77","1.05","0.79","180.99","195.65","454,247.77","485,988.41","-31,740.65","206.66","190.79","174.93","68.66","192.30","185.46","187.44","185.18","218.55","16.33","196.28","2.22","201.25","191.67","182.08","192.82","192.49","191.51","190.79","190.10","189.20","186.57","186.16","185.91","185.81","185.82","186.13","1.11","2.93","-3.37","0","193.45","177.77","4.21","1.99","4,271,377.77","2.98","3.56","37.03","21.65","196.28","185.46","174.63","1.74","-3.83","","","13.81","81.77","34.49","","28.29","-1.83","3.76","0.18","-5.48","-5.47","12.84","197.96","186.01","174.07","75.66","0.20","8.26","3.40","183.19","200.56","183.72","78.57","92.86","14.29","182.49","185.42","188.79","34.49","17.10","20.66","-2,325.54","14.28"
"2020-07-27T22:00:00.000Z","194.12","1.03","1.00","4,412,300","64.41","198.58","186.86","175.14","17.79","184.49","184.49","184.49","","-11.67","189.52","1.21","0.74","-20.47","-695,861.67","0.09","0.49","62.37","0.67","189.43","0.07","3.85","0.21","100.00","95.62","-2,400,400.00","195.91","172.00","185.65","85.49","89.32","85.49","89.32","65.28","66.21","197.74","193.23","188.71","8.85","","","162.58","76.88","","100.00","64.41","58.82","0.38","0.39","-0.01","2.44","1.44","1.34","39.62","-39.62","30.93","0.75","65.00","-92.85","45.00","27.38","1.00","197.00","181.00","-2,801,622.94","7.13","3.16","1.40","77.86","87.84","185.49","196.35","167.65","214.19","156.79","225.05","138.95","185.07","21,903,200.00","130.08","122.13","193.72","184.49","175.27","2.87","186.86","184.49","202.46","184.49","73.09","12.92","189.27","23.37","0.87","3.16","2.40","0.76","177.77","0.95","0.74","182.68","195.91","505,833.86","488,823.48","17,010.38","207.60","191.40","175.19","70.28","192.30","185.46","186.30","185.18","221.68","10.04","196.28","3.85","201.73","192.12","182.51","193.47","193.03","192.09","191.40","190.72","189.81","187.06","186.60","186.31","186.17","186.15","186.39","1.11","3.16","-3.29","1.00","196.28","177.77","4.06","0.21","4,909,228.83","2.15","2.98","36.53","20.95","196.28","185.81","175.33","2.29","-3.20","","","13.56","79.66","35.55","","36.63","-0.92","3.67","0.16","-5.48","-5.48","12.55","198.58","186.86","175.14","80.98","0.24","8.53","3.43","183.19","203.16","185.08","78.57","85.71","7.14","183.07","186.23","189.52","31.72","18.14","21.13","-2,153.54","17.79"
"2020-07-28T22:00:00.000Z","196.41","1.18","1.15","4,067,300","67.60","199.52","187.75","175.98","20.47","184.91","184.91","184.91","","-1.40","190.69","1.32","0.67","-24.97","-752,799.06","0.14","0.47","66.71","0.34","190.58","0.10","2.94","0.23","100.00","96.50","1,666,900.00","196.06","291.77","185.98","88.19","87.54","88.19","87.54","68.26","66.58","198.56","194.09","189.62","7.08","","","166.75","71.54","","100.00","67.60","60.43","0.34","0.38","-0.05","2.79","1.57","0.45","47.99","-47.99","49.10","1.17","65.00","-87.63","48.84","31.90","1.00","197.00","193.00","-2,753,641.53","9.85","3.38","1.74","77.86","87.74","185.49","196.35","167.65","214.19","156.79","225.05","138.95","186.20","25,970,500.00","131.62","122.24","194.16","184.91","175.67","4.13","187.75","184.91","202.41","184.91","78.96","17.61","190.36","23.47","0.72","3.38","2.59","0.79","177.77","0.77","0.78","185.22","196.06","544,309.93","496,750.11","47,559.81","208.36","192.31","176.25","70.77","193.07","185.65","186.06","185.18","218.15","10.99","196.28","2.94","202.26","192.63","183.00","194.94","194.16","193.05","192.31","191.60","190.64","187.66","187.15","186.81","186.61","186.55","186.72","1.11","3.17","-3.67","0","196.28","177.77","5.41","2.47","5,538,503.53","1.98","2.15","56.87","19.77","196.28","186.39","176.51","2.82","-2.36","","","13.46","103.14","34.46","","46.71","0.18","0.31","0.17","-5.48","-5.48","12.54","199.52","187.75","175.98","86.78","0.35","9.24","3.40","183.19","205.41","187.41","100.00","100.00","0","183.71","186.88","190.55","34.41","17.02","22.04","-1,861.77","20.47"
"2020-07-29T22:00:00.000Z","194.30","-1.07","-1.10","4,819,600","62.07","199.76","188.57","177.37","18.36","185.35","185.35","185.35","","-16.63","191.56","1.25","0.70","-12.09","-728,816.69","0.09","0.46","63.96","0.45","191.47","0.09","4.16","0.24","100.00","97.20","-3,152,700.00","195.74","-117.15","185.98","90.10","87.92","90.10","87.92","63.01","65.93","198.83","194.30","189.76","5.63","","","132.93","66.98","","100.00","62.07","58.04","0.34","0.36","-0.02","2.84","1.34","1.50","40.53","-40.53","4.51","1.22","65.00","-82.40","52.54","36.36","1.00","197.00","191.00","-2,805,417.71","6.23","3.34","0.76","77.03","87.64","185.49","196.35","167.65","214.19","156.79","225.05","138.95","187.45","21,150,900.00","131.62","122.34","194.62","185.35","176.08","1.64","188.57","185.35","202.34","185.35","72.94","11.40","191.28","23.58","0.48","3.34","2.74","0.60","178.09","0.60","0.74","187.34","195.74","387,747.33","481,178.29","-93,430.96","209.20","192.67","176.14","72.21","193.07","185.65","184.65","185.18","218.32","12.82","196.67","2.32","202.78","193.13","183.47","194.62","194.20","193.33","192.67","192.01","191.09","188.09","187.55","187.17","186.95","186.85","186.97","1.11","3.36","-3.44","-1.00","196.28","190.61","2.88","0.56","3,294,523.18","1.63","1.98","46.27","19.33","196.67","187.00","177.34","1.28","-5.94","","","12.44","73.30","43.92","","26.38","-0.74","-8.03","0.22","-5.48","-5.48","11.87","199.76","188.57","177.37","75.60","0.30","9.11","3.45","185.32","204.00","184.60","92.86","92.86","0","184.22","187.57","191.01","31.45","18.62","22.29","-1,978.93","18.36"
