date,ff3_mkt_rf,ff3_smb,ff3_hml,ff3_rf,ff3_mom,ff5_mkt_rf,ff5_smb,ff5_hml,ff5_rmw,ff5_cma,ff5_rf,ff5_mom,vix_open,vix_high,vix_low,vix_close,vxx_open,vxoh,vxol,vxn,vxno,vxnh,vxnl,vxnd,vxdo,vxdh,vxdn,vxdl,riskfree_mktrf,riskfree_smb,riskfree_hml,riskfree_rf,riskfree_umd
2014-05-06,-0.0103,-0.0056,0.0014,0.0,-0.0043,-0.0103,-0.0051,0.0014,0.0085,0.0015,0.0,-0.0043,13.65,13.9,13.28,13.8,12.44,13.14,12.12,13.14,16.78,17.31,16.64,17.09,12.55,13.14,12.55,13.01,-0.0103,-0.0056,0.0014,0.0,-0.0043
2014-05-07,0.0045,-0.0082,0.0111,0.0,-0.0018,0.0045,-0.0072,0.0111,-0.0001,0.0057,0.0,-0.0018,13.64,14.49,13.39,13.4,13.04,13.92,12.47,12.55,17.08,18.35,17.05,17.4,13.01,13.29,12.26,12.63,0.0045,-0.0082,0.0111,0.0,-0.0018
2014-05-08,-0.0026,-0.0101,0.0038,0.0,-0.0063,-0.0026,-0.0096,0.0038,0.0012,0.0026,0.0,-0.0063,13.69,13.88,12.92,13.43,12.49,13.06,11.86,12.6,17.4,18.08,16.24,17.42,12.63,12.84,12.11,12.56,-0.0026,-0.0101,0.0038,0.0,-0.0063
2014-05-09,0.0025,0.007,-0.0036,0.0,-0.0017,0.0025,0.0063,-0.0036,-0.0015,-0.0005,0.0,-0.0017,13.55,14.03,12.87,12.92,13.36,13.62,11.5,11.6,17.47,17.93,16.35,16.52,12.56,12.89,11.98,12.12,0.0025,0.007,-0.0036,0.0,-0.0017
2014-05-12,0.012,0.0141,-0.0027,0.0,0.0085,0.012,0.0136,-0.0027,-0.0047,-0.0028,0.0,0.0085,12.46,12.58,11.88,12.23,11.81,12.43,11.65,11.83,16.16,16.37,14.97,15.49,12.12,12.12,11.24,11.43,0.012,0.0141,-0.0027,0.0,0.0085
2014-05-13,-0.0005,-0.0107,0.0022,0.0,-0.0014,-0.0005,-0.0104,0.0022,0.0002,-0.0002,0.0,-0.0014,12.36,12.74,12.05,12.13,11.92,12.08,11.62,12.0,15.49,15.76,14.81,15.37,11.43,11.59,11.08,11.4,-0.0005,-0.0107,0.0022,0.0,-0.0014
2014-05-14,-0.0061,-0.011,-0.0046,0.0,-0.0044,-0.0061,-0.0113,-0.0046,0.0017,-0.002,0.0,-0.0044,12.42,12.51,12.03,12.17,12.14,12.15,11.45,11.76,15.57,15.65,14.9,15.16,11.43,11.67,11.18,11.54,-0.0061,-0.011,-0.0046,0.0,-0.0044
2014-05-15,-0.009,0.0034,-0.0028,0.0,-0.003,-0.009,0.0033,-0.0028,0.0024,-0.0006,0.0,-0.003,12.73,13.77,12.72,13.17,12.46,13.42,12.1,12.85,15.16,16.73,15.02,16.06,11.54,12.53,11.54,12.08,-0.009,0.0034,-0.0028,0.0,-0.003
2014-05-16,0.0036,0.0027,-0.0043,0.0,-0.0019,0.0036,0.0022,-0.0043,0.0018,-0.0016,0.0,-0.0019,13.31,13.66,12.26,12.44,13.0,13.23,11.93,11.93,16.06,16.35,14.75,15.25,12.07,12.42,11.12,11.39,0.0036,0.0027,-0.0043,0.0,-0.0019
2014-05-19,0.005,0.0062,0.0006,0.0,0.0071,0.005,0.0063,0.0006,-0.0032,-0.0007,0.0,0.0071,13.17,13.21,12.28,12.42,12.05,12.53,11.2,11.64,15.25,16.08,14.83,15.1,11.39,12.32,11.39,11.53,0.005,0.0062,0.0006,0.0,0.0071
2014-05-20,-0.0078,-0.0083,0.0024,0.0,0.0008,-0.0078,-0.008,0.0024,0.0009,-0.0009,0.0,0.0008,12.69,13.3,12.32,12.96,12.05,12.66,11.47,12.28,15.11,15.77,14.94,15.34,11.53,12.4,11.53,12.17,-0.0078,-0.0083,0.0024,0.0,0.0008
2014-05-21,0.0081,-0.0028,0.001,0.0,0.004,0.0081,-0.0028,0.001,-0.0002,-0.0014,0.0,0.004,12.38,12.46,11.8,11.91,11.44,12.03,11.12,11.19,15.43,15.43,13.94,14.5,12.17,12.17,11.0,11.15,0.0081,-0.0028,0.001,0.0,0.004
2014-05-22,0.0036,0.0064,-0.0027,0.0,0.0004,0.0036,0.0062,-0.0027,-0.0055,-0.0021,0.0,0.0004,11.93,12.09,11.68,12.03,11.49,11.76,11.24,11.32,14.5,14.6,13.86,14.2,11.15,11.25,10.64,11.19,0.0036,0.0064,-0.0027,0.0,0.0004
2014-05-23,0.0049,0.0062,-0.0022,0.0,0.0041,0.0049,0.0059,-0.0022,-0.001,-0.0006,0.0,0.0041,11.96,11.97,11.36,11.36,11.59,11.59,10.86,11.0,14.21,14.31,13.35,13.45,11.19,11.31,10.45,10.47,0.0049,0.0062,-0.0022,0.0,0.0041
2014-05-27,0.0069,0.0069,-0.0014,0.0,0.005,0.0069,0.0066,-0.0014,-0.0055,-0.0028,0.0,0.005,11.69,11.84,11.5,11.51,11.07,11.22,10.66,10.78,14.04,14.15,13.7,13.72,10.47,11.18,10.47,10.87,0.0069,0.0069,-0.0014,0.0,0.005
2014-05-28,-0.0012,-0.0029,0.0022,0.0,0.002,-0.0012,-0.0025,0.0022,0.0009,0.0012,0.0,0.002,11.6,11.86,11.5,11.68,10.92,11.24,10.74,11.06,13.79,14.18,13.77,14.04,10.87,11.21,10.87,11.12,-0.0012,-0.0029,0.0022,0.0,0.002
2014-05-29,0.0055,-0.0019,-0.0011,0.0,0.0028,0.0055,-0.0022,-0.0011,-0.0006,-0.0023,0.0,0.0028,11.58,11.82,11.41,11.57,11.02,11.27,10.85,10.85,14.02,14.17,13.74,13.84,11.12,11.34,10.84,10.94,0.0055,-0.0019,-0.0011,0.0,0.0028
2014-05-30,0.0006,-0.0066,0.0026,0.0,-0.0001,0.0006,-0.0062,0.0026,0.0034,0.0008,0.0,-0.0001,11.66,11.7,11.32,11.4,11.17,11.36,10.34,10.56,13.92,14.14,13.63,13.77,10.94,11.17,7.95,10.69,0.0006,-0.0066,0.0026,0.0,-0.0001
2014-06-02,0.0006,-0.0069,0.0038,0.0,0.002,0.0006,-0.0065,0.0038,0.0014,0.0019,0.0,0.002,11.69,12.17,11.29,11.58,10.87,11.22,10.63,10.72,14.24,14.72,14.21,14.33,10.69,11.39,8.71,11.08,0.0006,-0.0069,0.0038,0.0,0.002
2014-06-03,-0.0005,-0.0027,0.002,0.0,0.0018,-0.0005,-0.0024,0.002,0.0008,-0.0016,0.0,0.0018,12.03,12.13,11.72,11.87,11.36,11.56,10.98,11.09,14.68,14.72,13.88,14.35,11.08,11.46,11.05,11.21,-0.0005,-0.0027,0.002,0.0,0.0018
2014-06-04,0.0028,0.0022,-0.0007,0.0,0.0035,0.0028,0.0023,-0.0007,-0.0019,-0.0018,0.0,0.0035,12.15,12.33,11.91,12.08,11.72,11.89,11.12,11.48,14.65,14.69,13.93,14.21,11.21,11.64,11.07,11.44,0.0028,0.0022,-0.0007,0.0,0.0035
2014-06-05,0.0077,0.013,-0.0017,0.0,-0.001,0.0077,0.0129,-0.0017,-0.0018,-0.0011,0.0,-0.001,12.09,12.34,11.44,11.68,11.5,11.89,10.84,11.15,14.28,14.4,9.66,13.66,11.44,11.62,11.05,11.27,0.0077,0.013,-0.0017,0.0,-0.001
2014-06-06,0.0054,0.0048,-0.0002,0.0,-0.0023,0.0054,0.0048,-0.0002,-0.0011,-0.0009,0.0,-0.0023,11.32,11.39,10.73,10.73,10.8,10.96,10.22,10.27,13.66,13.66,13.21,13.21,11.27,11.27,10.46,10.48,0.0054,0.0048,-0.0002,0.0,-0.0023
2014-06-09,0.0022,0.0104,-0.0032,0.0,-0.004,0.0022,0.0102,-0.0032,-0.0043,-0.0005,0.0,-0.004,11.23,11.51,10.99,11.15,10.41,10.48,10.05,10.07,13.77,14.01,13.44,13.79,10.48,10.94,10.48,10.72,0.0022,0.0104,-0.0032,0.0,-0.004
2014-06-10,-0.0003,-0.0018,-0.0003,0.0,-0.0014,-0.0003,-0.0019,-0.0003,-0.0035,0.0007,0.0,-0.0014,11.3,11.66,10.93,10.99,10.64,10.67,9.65,9.81,13.93,14.69,13.56,13.57,10.72,11.03,10.6,10.68,-0.0003,-0.0018,-0.0003,0.0,-0.0014
2014-06-11,-0.0034,-0.0013,-0.0025,0.0,0.0022,-0.0034,-0.0017,-0.0025,-0.0013,-0.0017,0.0,0.0022,11.42,11.87,11.19,11.6,10.42,10.9,10.2,10.54,13.86,13.88,12.69,13.37,10.68,11.38,10.68,11.25,-0.0034,-0.0013,-0.0025,0.0,0.0022
2014-06-12,-0.0069,0.0011,0.0016,0.0,-0.0025,-0.0069,0.0011,0.0016,-0.0023,-0.0003,0.0,-0.0025,11.81,12.81,11.71,12.56,10.77,11.99,10.56,11.59,13.37,14.22,13.37,13.85,11.25,12.15,11.25,11.97,-0.0069,0.0011,0.0016,0.0,-0.0025
2014-06-13,0.0031,-0.0005,-0.0018,0.0,-0.0009,0.0031,-0.0005,-0.0018,0.0008,-0.0013,0.0,-0.0009,12.45,12.69,11.89,12.18,11.97,12.2,11.1,11.22,13.86,14.17,13.39,13.61,11.96,12.14,10.98,11.79,0.0031,-0.0005,-0.0018,0.0,-0.0009
2014-06-16,0.0013,0.0047,-0.0069,0.0,0.0011,0.0013,0.0041,-0.0069,-0.0007,-0.0028,0.0,0.0011,12.65,12.87,12.28,12.65,11.33,12.02,11.08,11.5,13.99,14.13,13.69,13.7,11.79,12.38,11.25,12.27,0.0013,0.0047,-0.0069,0.0,0.0011
2014-06-17,0.0034,0.0053,0.0045,0.0,-0.0006,0.0034,0.0055,0.0045,-0.0054,0.0005,0.0,-0.0006,12.81,12.89,12.06,12.06,11.65,11.76,10.88,10.97,13.89,13.98,13.36,13.51,12.27,12.48,10.93,11.96,0.0034,0.0053,0.0045,0.0,-0.0006
2014-06-18,0.0074,-0.0028,-0.001,0.0,0.0008,0.0074,-0.0026,-0.001,0.0008,-0.0018,0.0,0.0008,11.8,11.91,10.57,10.61,10.72,10.98,9.22,9.63,13.4,14.26,12.56,12.65,11.96,11.96,8.67,10.58,0.0074,-0.0028,-0.001,0.0,0.0008
2014-06-19,0.0012,-0.0015,-0.0003,0.0,0.0012,0.0012,-0.0014,-0.0003,0.0015,-0.001,0.0,0.0012,10.53,10.82,10.42,10.62,9.67,9.97,9.04,9.22,12.65,12.87,11.74,12.51,10.58,10.65,8.43,10.44,0.0012,-0.0015,-0.0003,0.0,0.0012
2014-06-20,0.0018,0.0017,0.0005,0.0,0.0035,0.0018,0.002,0.0005,0.0003,0.0002,0.0,0.0035,10.4,11.02,10.34,10.85,9.44,9.46,8.96,9.07,12.51,12.68,11.42,12.27,10.44,10.77,10.13,10.6,0.0018,0.0017,0.0005,0.0,0.0035
2014-06-23,-0.0002,-0.0026,0.0009,0.0,-0.0015,-0.0002,-0.0023,0.0009,-0.0002,-0.0016,0.0,-0.0015,11.26,11.35,10.92,10.98,9.53,9.74,8.86,8.86,12.93,13.05,11.88,12.3,10.6,11.23,9.12,10.19,-0.0002,-0.0026,0.0009,0.0,-0.0015
2014-06-24,-0.0072,-0.0035,-0.0025,0.0,-0.0046,-0.0072,-0.0037,-0.0025,0.0002,0.0001,0.0,-0.0046,11.02,12.27,10.87,12.13,9.42,10.64,9.07,10.38,12.36,12.71,11.95,12.61,10.19,12.77,10.17,11.17,-0.0072,-0.0035,-0.0025,0.0,-0.0046
2014-06-25,0.0053,0.0035,0.0015,0.0,0.0037,0.0053,0.0033,0.0015,-0.0012,-0.0022,0.0,0.0037,12.31,12.33,11.37,11.59,10.49,10.49,9.55,9.76,12.61,12.9,12.36,12.54,11.17,11.62,10.7,11.02,0.0053,0.0035,0.0015,0.0,0.0037
2014-06-26,-0.0011,-0.0009,0.0001,0.0,0.002,-0.0011,-0.0009,0.0001,0.0014,-0.0005,0.0,0.002,11.51,12.51,11.5,11.63,10.46,11.19,9.75,9.75,12.54,13.25,12.19,12.2,11.02,12.08,10.91,11.15,-0.0011,-0.0009,0.0001,0.0,0.002
2014-06-27,0.0025,0.0049,-0.0022,0.0,-0.0012,0.0025,0.0049,-0.0022,0.0014,-0.0014,0.0,-0.0012,11.72,12.04,11.19,11.26,10.31,10.47,9.52,9.65,12.2,12.42,11.95,12.03,11.15,11.42,10.91,11.02,0.0025,0.0049,-0.0022,0.0,-0.0012
2014-06-30,0.0007,0.0027,0.0017,0.0,0.0008,0.0007,0.0028,0.0017,-0.0027,-0.0015,0.0,0.0008,11.75,11.81,11.3,11.57,9.83,9.88,9.28,9.54,12.03,12.6,12.03,12.21,11.02,11.41,10.91,11.06,0.0007,0.0027,0.0017,0.0,0.0008
2014-07-01,0.0074,0.0049,-0.0038,0.0,0.0023,0.0074,0.0043,-0.0038,0.0006,-0.001,0.0,0.0023,11.28,11.42,10.92,11.15,9.23,9.62,8.88,9.17,12.21,12.21,11.83,11.98,11.06,11.06,10.31,10.47,0.0074,0.0049,-0.0038,0.0,0.0023
2014-07-02,-0.0003,-0.0045,-0.0021,0.0,-0.0009,-0.0003,-0.0046,-0.0021,0.0009,0.0019,0.0,-0.0009,11.18,11.18,10.56,10.82,9.26,9.4,8.72,8.92,12.07,12.07,11.55,11.59,10.47,10.52,10.07,10.18,-0.0003,-0.0045,-0.0021,0.0,-0.0009
2014-07-03,0.0059,0.0021,0.0012,0.0,0.0006,0.0059,0.0021,0.0012,0.0001,0.0024,0.0,0.0006,10.47,10.76,10.28,10.32,8.79,9.21,8.36,8.51,11.6,11.6,11.35,11.36,10.17,10.17,9.35,9.71,0.0059,0.0021,0.0012,0.0,0.0006
2014-07-07,-0.0062,-0.0127,0.0033,0.0,-0.0015,-0.0062,-0.012,0.0033,0.0076,0.0029,0.0,-0.0015,11.15,11.54,11.01,11.33,9.48,9.8,9.07,9.45,12.08,12.89,12.04,12.44,9.71,10.78,9.71,10.75,-0.0062,-0.0127,0.0033,0.0,-0.0015
2014-07-08,-0.0082,-0.0068,0.0073,0.0,-0.0024,-0.0082,-0.0055,0.0073,0.0082,0.0046,0.0,-0.0024,11.72,12.51,11.72,11.98,10.5,11.14,10.16,10.53,12.44,14.47,12.44,13.74,10.74,11.72,10.74,11.21,-0.0082,-0.0068,0.0073,0.0,-0.0024
2014-07-09,0.0046,-0.0038,-0.0012,0.0,0.0032,0.0046,-0.004,-0.0012,-0.0004,-0.0008,0.0,0.0032,11.74,12.05,11.5,11.65,10.25,10.74,9.74,9.9,13.74,13.96,13.17,13.22,11.14,11.24,10.68,10.79,0.0046,-0.0038,-0.0012,0.0,0.0032
2014-07-10,-0.0049,-0.006,-0.0002,0.0,0.0001,-0.0049,-0.006,-0.0002,0.0007,0.0009,0.0,0.0001,13.22,13.23,12.05,12.59,11.45,12.05,10.43,10.98,13.22,14.86,13.22,14.13,10.79,12.43,10.79,11.75,-0.0049,-0.006,-0.0002,0.0,0.0001
2014-07-11,0.0012,-0.0022,-0.0036,0.0,0.0017,0.0012,-0.0031,-0.0036,-0.0039,-0.0018,0.0,0.0017,12.5,12.68,12.07,12.08,11.47,11.65,10.38,10.44,13.87,14.25,13.62,13.66,11.76,11.92,11.2,11.21,0.0012,-0.0022,-0.0036,0.0,0.0017
2014-07-14,0.0046,0.0001,-0.0015,0.0,0.004,0.0046,-0.0001,-0.0015,0.0001,-0.0016,0.0,0.004,11.6,11.83,11.4,11.82,10.1,10.23,9.8,9.98,13.88,13.92,13.21,13.59,11.21,11.21,10.68,10.82,0.0046,0.0001,-0.0015,0.0,0.004
2014-07-15,-0.0032,-0.0095,0.01,0.0,-0.005,-0.0032,-0.0082,0.01,0.0021,0.0038,0.0,-0.005,11.53,12.47,11.46,11.96,10.0,11.21,9.72,10.44,13.59,14.96,13.28,14.33,10.82,11.49,10.37,11.16,-0.0032,-0.0095,0.01,0.0,-0.005
2014-07-16,0.0033,-0.0061,0.0035,0.0,-0.0011,0.0033,-0.0059,0.0035,0.0018,0.0018,0.0,-0.0011,10.81,11.45,10.59,11.0,10.13,10.42,9.53,9.78,13.43,13.7,13.1,13.38,11.16,11.16,10.01,10.3,0.0033,-0.0061,0.0035,0.0,-0.0011
2014-07-17,-0.0121,-0.0039,0.0018,0.0,-0.0055,-0.0121,-0.0036,0.0018,0.0041,0.0019,0.0,-0.0055,11.35,15.38,10.85,14.54,10.18,13.82,9.97,13.13,13.95,16.25,13.41,15.85,10.3,14.15,10.23,13.35,-0.0121,-0.0039,0.0018,0.0,-0.0055
2014-07-18,0.0112,0.0051,-0.0045,0.0,0.0049,0.0112,0.0046,-0.0045,-0.0025,-0.0033,0.0,0.0049,13.34,13.55,12.04,12.06,11.65,11.79,10.0,10.24,15.85,15.85,13.38,13.4,13.35,13.35,11.08,11.59,0.0112,0.0051,-0.0045,0.0,0.0049
2014-07-21,-0.0025,-0.0024,0.0004,0.0,0.0024,-0.0025,-0.0023,0.0004,-0.0035,-0.003,0.0,0.0024,12.85,13.62,12.46,12.81,11.16,11.96,10.34,10.59,13.4,14.73,13.4,14.17,11.58,12.83,11.57,12.01,-0.0025,-0.0024,0.0004,0.0,0.0024
2014-07-22,0.0053,0.0028,-0.0033,0.0,0.0027,0.0053,0.0029,-0.0033,0.0022,-0.0018,0.0,0.0027,11.97,12.24,11.69,12.24,10.09,10.31,9.81,9.93,13.63,13.74,12.88,13.26,12.03,12.03,10.77,11.43,0.0053,0.0028,-0.0033,0.0,0.0027
2014-07-23,0.0019,0.0017,-0.0078,0.0,-0.002,0.0019,0.0011,-0.0078,-0.0023,0.0001,0.0,-0.002,11.54,12.16,11.41,11.52,10.22,10.46,9.91,10.27,13.3,13.3,12.66,12.91,11.44,11.57,11.11,11.3,0.0019,0.0017,-0.0078,0.0,-0.002
2014-07-24,0.0005,-0.0031,0.0003,0.0,-0.0015,0.0005,-0.0031,0.0003,-0.0021,-0.0001,0.0,-0.0015,11.43,12.06,11.43,11.84,10.36,10.97,9.98,10.36,12.94,13.34,12.25,13.08,11.3,11.6,11.13,11.39,0.0005,-0.0031,0.0003,0.0,-0.0015
2014-07-25,-0.0053,-0.004,0.0016,0.0,-0.0022,-0.0053,-0.0039,0.0016,-0.0001,0.0006,0.0,-0.0022,12.03,12.75,12.03,12.69,11.05,11.29,10.62,11.07,13.08,13.78,12.96,13.36,11.39,12.13,11.39,12.04,-0.0053,-0.004,0.0016,0.0,-0.0022
2014-07-28,-0.0008,-0.0047,0.0027,0.0,-0.0022,-0.0008,-0.0046,0.0027,0.0004,0.0003,0.0,-0.0022,12.93,13.64,12.54,12.56,11.28,12.0,10.47,10.71,13.4,14.55,13.4,13.84,12.04,12.98,11.93,12.01,-0.0008,-0.0047,0.0027,0.0,-0.0022
2014-07-29,-0.0033,0.0071,-0.0066,0.0,-0.0021,-0.0033,0.0063,-0.0066,-0.0015,-0.0014,0.0,-0.0021,12.35,13.35,12.12,13.28,10.59,11.72,10.26,11.69,13.91,14.33,12.88,14.2,12.01,12.56,10.81,12.56,-0.0033,0.0071,-0.0066,0.0,-0.0021
2014-07-30,0.0012,0.0046,-0.0036,0.0,-0.0013,0.0012,0.0037,-0.0036,-0.0068,-0.0035,0.0,-0.0013,12.63,14.07,12.53,13.33,11.21,12.89,11.07,11.87,14.2,14.54,13.46,13.93,12.56,13.25,11.63,12.7,0.0012,0.0046,-0.0036,0.0,-0.0013
2014-07-31,-0.0203,-0.002,0.0048,0.0,-0.0068,-0.0203,-0.0016,0.0048,0.004,0.0029,0.0,-0.0068,14.35,17.11,14.26,16.95,13.35,16.48,13.35,16.09,14.8,17.23,14.7,16.82,12.7,15.99,11.75,15.74,-0.0203,-0.002,0.0048,0.0,-0.0068
2014-08-01,-0.0032,-0.002,-0.0004,0.0,0.0031,-0.0032,-0.0024,-0.0004,0.001,0.0014,0.0,0.0031,16.67,17.57,15.52,17.03,15.19,16.91,14.56,16.06,16.82,18.02,16.03,17.26,15.74,16.45,13.15,16.11,-0.0032,-0.002,-0.0004,0.0,0.0031
2014-08-04,0.0074,0.0001,-0.0022,0.0,0.0054,0.0074,0.0003,-0.0022,-0.0011,-0.0045,0.0,0.0054,16.64,16.8,14.69,15.12,15.41,15.73,12.93,13.49,17.62,17.65,15.76,16.08,16.11,16.11,14.23,14.48,0.0074,0.0001,-0.0022,0.0,0.0054
2014-08-05,-0.0084,0.0079,-0.0018,0.0,-0.003,-0.0084,0.0072,-0.0018,-0.0016,0.0001,0.0,-0.003,15.54,17.14,15.1,16.87,14.27,16.17,13.8,15.25,16.41,17.6,16.18,17.02,14.48,16.03,13.87,15.73,-0.0084,0.0079,-0.0018,0.0,-0.003
2014-08-06,0.0002,0.0041,0.0011,0.0,-0.0052,0.0002,0.0041,0.0011,-0.0003,0.0028,0.0,-0.0052,17.22,17.3,15.7,16.37,15.85,15.87,14.5,15.27,17.04,18.07,16.65,17.07,15.73,16.28,14.91,15.2,0.0002,0.0041,0.0011,0.0,-0.0052
2014-08-07,-0.0052,-0.0003,-0.0015,0.0,0.0011,-0.0052,-0.0005,-0.0015,0.0007,-0.0004,0.0,0.0011,15.5,17.25,15.44,16.66,14.95,16.73,14.44,15.84,17.07,17.94,16.47,17.37,15.2,16.0,14.48,15.63,-0.0052,-0.0003,-0.0015,0.0,0.0011
2014-08-08,0.0113,-0.0022,-0.0017,0.0,0.0005,0.0113,-0.0016,-0.0017,0.0034,0.0018,0.0,0.0005,16.43,17.09,15.53,15.77,16.49,16.63,14.72,15.22,17.42,17.93,16.69,17.02,15.63,15.84,14.59,14.8,0.0113,-0.0022,-0.0017,0.0,0.0005
2014-08-11,0.004,0.0059,-0.0026,0.0,0.0003,0.004,0.0055,-0.0026,-0.0017,-0.0027,0.0,0.0003,15.16,15.16,13.72,14.23,14.59,14.59,13.26,13.98,16.38,16.38,15.23,15.27,14.8,14.8,13.06,13.71,0.004,0.0059,-0.0026,0.0,0.0003
2014-08-12,-0.0023,-0.006,0.0026,0.0,-0.0004,-0.0023,-0.0057,0.0026,0.0006,0.0001,0.0,-0.0004,14.42,14.74,13.76,14.13,13.59,14.38,13.42,13.52,15.59,15.77,15.03,15.13,13.71,13.93,13.32,13.51,-0.0023,-0.006,0.0026,0.0,-0.0004
2014-08-13,0.007,-0.0009,-0.0024,0.0,0.0077,0.007,-0.0015,-0.0024,-0.0039,-0.0023,0.0,0.0077,13.57,13.93,12.84,12.9,13.06,13.52,12.14,12.37,15.13,15.13,13.78,13.81,13.51,13.51,11.93,12.37,0.007,-0.0009,-0.0024,0.0,0.0077
2014-08-14,0.0044,-0.0024,0.0001,0.0,-0.0034,0.0044,-0.0026,0.0001,-0.002,-0.0002,0.0,-0.0034,13.05,13.13,12.42,12.42,12.06,12.21,11.17,11.38,13.59,13.78,12.79,12.95,12.37,12.37,11.35,11.77,0.0044,-0.0024,0.0001,0.0,-0.0034
2014-08-15,0.0,-0.0014,-0.0014,0.0,0.0042,0.0,-0.0014,-0.0014,0.0018,-0.0024,0.0,0.0042,11.91,14.94,11.89,13.15,11.28,14.1,10.96,11.73,12.93,14.21,12.01,13.37,11.77,13.83,11.03,12.83,0.0,-0.0014,-0.0014,0.0,0.0042
2014-08-18,0.0093,0.006,-0.0018,0.0,0.001,0.0093,0.0058,-0.0018,0.0,0.0003,0.0,0.001,12.85,12.85,12.26,12.32,10.99,11.04,10.45,10.7,13.37,13.37,12.71,12.85,12.83,12.83,11.16,11.47,0.0093,0.006,-0.0018,0.0,0.001
2014-08-19,0.0049,-0.0013,-0.0009,0.0,-0.0006,0.0049,-0.0012,-0.0009,0.0024,-0.0013,0.0,-0.0006,12.14,12.46,11.91,12.21,10.61,11.05,10.22,10.83,12.84,12.86,12.47,12.66,11.48,11.48,10.71,11.2,0.0049,-0.0013,-0.0009,0.0,-0.0006
2014-08-20,0.0019,-0.0066,0.0029,0.0,0.0001,0.0019,-0.0065,0.0029,-0.0001,0.0028,0.0,0.0001,12.23,12.24,11.6,11.78,10.68,11.03,10.35,10.51,12.86,12.94,11.93,12.66,11.2,11.39,7.64,10.98,0.0019,-0.0066,0.0029,0.0,0.0001
2014-08-21,0.0028,-0.0015,0.0081,0.0,-0.0039,0.0028,-0.0008,0.0081,-0.0012,0.0025,0.0,-0.0039,11.93,13.51,11.52,11.76,10.7,10.95,10.32,10.83,12.78,12.85,12.46,12.5,10.98,10.98,9.85,10.73,0.0028,-0.0015,0.0081,0.0,-0.0039
2014-08-22,-0.001,0.0032,-0.0038,0.0,0.0009,-0.001,0.0027,-0.0038,-0.0007,-0.0018,0.0,0.0009,11.88,12.48,11.47,11.47,11.37,11.39,10.38,10.56,12.56,13.32,12.21,12.23,10.73,11.3,10.35,10.75,-0.001,0.0032,-0.0038,0.0,0.0009
2014-08-25,0.0049,-0.0023,0.0001,0.0,0.0033,0.0049,-0.0021,0.0001,-0.0002,-0.0011,0.0,0.0033,11.58,11.77,11.24,11.7,10.08,10.39,9.87,10.26,12.49,12.64,12.35,12.45,10.75,10.83,9.06,10.83,0.0049,-0.0023,0.0001,0.0,0.0033
2014-08-26,0.0019,0.0072,-0.0032,0.0,-0.0021,0.0019,0.0068,-0.0032,-0.0038,-0.0017,0.0,-0.0021,11.33,11.93,11.33,11.63,10.27,10.48,9.95,10.38,12.34,12.64,12.29,12.34,10.83,10.85,10.43,10.69,0.0019,0.0072,-0.0032,0.0,-0.0021
2014-08-27,0.0,-0.0022,0.0015,0.0,0.0007,0.0,-0.0021,0.0015,0.0013,0.001,0.0,0.0007,11.69,11.93,11.54,11.78,10.51,10.9,10.26,10.89,12.45,12.61,12.24,12.34,10.69,10.86,10.62,10.7,0.0,-0.0022,0.0015,0.0,0.0007
2014-08-28,-0.0019,-0.0043,0.0008,0.0,0.0005,-0.0019,-0.004,0.0008,0.0022,0.0004,0.0,0.0005,12.38,12.73,12.05,12.05,11.57,11.57,10.67,10.77,12.34,12.96,12.34,12.65,10.7,11.73,10.29,11.05,-0.0019,-0.0043,0.0008,0.0,0.0005
2014-08-29,0.0039,0.0027,0.0009,0.0,0.0006,0.0039,0.0028,0.0009,-0.0031,-0.0016,0.0,0.0006,11.86,12.44,11.78,11.98,10.92,11.57,10.74,10.87,12.63,12.96,12.39,12.71,11.05,11.55,10.89,11.37,0.0039,0.0027,0.0009,0.0,0.0006
2014-09-02,0.0005,0.0047,-0.0009,0.0,0.0028,0.0005,0.0042,-0.0009,-0.0009,-0.0021,0.0,0.0028,12.32,13.41,12.23,12.25,11.53,11.76,10.79,11.05,12.71,13.63,12.71,12.98,11.37,12.25,11.37,11.74,0.0005,0.0047,-0.0009,0.0,0.0028
2014-09-03,-0.0014,-0.0056,0.0024,0.0,-0.0012,-0.0014,-0.0051,0.0024,0.0005,0.0043,0.0,-0.0012,12.03,12.55,11.91,12.36,10.77,11.5,10.57,11.15,13.01,13.78,12.82,13.56,11.74,11.79,11.08,11.79,-0.0014,-0.0056,0.0024,0.0,-0.0012
2014-09-04,-0.0018,-0.0013,-0.0017,0.0,-0.0038,-0.0018,-0.0014,-0.0017,0.0019,0.0,0.0,-0.0038,12.4,12.99,11.7,12.64,11.1,12.13,10.53,11.67,13.55,14.16,13.15,13.78,11.79,12.28,11.19,12.04,-0.0018,-0.0013,-0.0017,0.0,-0.0038
2014-09-05,0.0045,-0.0027,-0.0002,0.0,0.0028,0.0045,-0.0028,-0.0002,0.0013,0.0,0.0,0.0028,12.37,13.18,11.96,12.09,11.53,12.04,10.38,10.41,13.74,14.31,13.14,13.24,12.04,12.27,11.24,11.5,0.0045,-0.0027,-0.0002,0.0,0.0028
