,contract_name,last_trade_date_(edt),strike,last_price,bid,ask,change,%_change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date
179,AAPL250627C00187500,6/17/2025 3:35 PM,187.5,9.55,0.00,0.00,0.00,0.00%,2.623,0,0.00%,"Jun 27, 2025",2025-06-27
180,AAPL250627C00190000,6/17/2025 3:59 PM,190,7.57,0.00,0.00,0.00,0.00%,427,0,0.00%,"Jun 27, 2025",2025-06-27
181,AAPL250627C00192500,6/17/2025 3:59 PM,192.5,5.76,0.00,0.00,0.00,0.00%,6.674,0,0.00%,"Jun 27, 2025",2025-06-27
182,AAPL250627C00195000,6/17/2025 3:59 PM,195,4.25,0.00,0.00,0.00,0.00%,3.936,0,0.00%,"Jun 27, 2025",2025-06-27
183,AAPL250627C00197500,6/17/2025 3:59 PM,197.5,2.90,0.00,0.00,0.00,0.00%,5.219,0,1.56%,"Jun 27, 2025",2025-06-27
184,AAPL250627C00200000,6/17/2025 3:59 PM,200,1.87,0.00,0.00,0.00,0.00%,11.623,0,3.13%,"Jun 27, 2025",2025-06-27
185,AAPL250627C00202500,6/17/2025 3:59 PM,202.5,1.15,0.00,0.00,0.00,0.00%,7.715,0,6.25%,"Jun 27, 2025",2025-06-27
186,AAPL250627C00205000,6/17/2025 3:59 PM,205,0.69,0.00,0.00,0.00,0.00%,7.863,0,6.25%,"Jun 27, 2025",2025-06-27
187,AAPL250627C00207500,6/17/2025 3:59 PM,207.5,0.40,0.00,0.00,0.00,0.00%,2.508,0,6.25%,"Jun 27, 2025",2025-06-27
188,AAPL250627C00210000,6/17/2025 3:59 PM,210,0.25,0.00,0.00,0.00,0.00%,27.266,0,12.50%,"Jun 27, 2025",2025-06-27
189,AAPL250627C00212500,6/17/2025 3:59 PM,212.5,0.15,0.00,0.00,0.00,0.00%,707,0,12.50%,"Jun 27, 2025",2025-06-27
190,AAPL250627C00215000,6/17/2025 3:59 PM,215,0.11,0.00,0.00,0.00,0.00%,1.429,0,12.50%,"Jun 27, 2025",2025-06-27
191,AAPL250627C00217500,6/17/2025 3:39 PM,217.5,0.07,0.00,0.00,0.00,0.00%,317,0,12.50%,"Jun 27, 2025",2025-06-27
192,AAPL250627C00220000,6/17/2025 3:59 PM,220,0.05,0.00,0.00,0.00,0.00%,2.083,0,12.50%,"Jun 27, 2025",2025-06-27
193,AAPL250627C00222500,6/17/2025 12:45 PM,222.5,0.06,0.00,0.00,0.00,0.00%,152,0,12.50%,"Jun 27, 2025",2025-06-27
194,AAPL250627C00225000,6/17/2025 3:46 PM,225,0.03,0.00,0.00,0.00,0.00%,153,0,25.00%,"Jun 27, 2025",2025-06-27
195,AAPL250627C00227500,6/17/2025 12:55 PM,227.5,0.03,0.00,0.00,0.00,0.00%,24,0,25.00%,"Jun 27, 2025",2025-06-27
196,AAPL250627C00230000,6/17/2025 3:47 PM,230,0.02,0.00,0.00,0.00,0.00%,124,0,25.00%,"Jun 27, 2025",2025-06-27
197,AAPL250627C00235000,6/17/2025 2:15 PM,235,0.02,0.00,0.00,0.00,0.00%,19,0,25.00%,"Jun 27, 2025",2025-06-27
198,AAPL250627C00240000,6/17/2025 1:10 PM,240,0.01,0.00,0.00,0.00,0.00%,105,0,25.00%,"Jun 27, 2025",2025-06-27
199,AAPL250627C00245000,6/17/2025 3:31 PM,245,0.01,0.00,0.00,0.00,0.00%,45,0,25.00%,"Jun 27, 2025",2025-06-27
200,AAPL250627C00250000,6/17/2025 2:23 PM,250,0.01,0.00,0.00,0.00,0.00%,46,0,25.00%,"Jun 27, 2025",2025-06-27
201,AAPL250627C00255000,6/13/2025 12:24 PM,255,0.01,0.00,0.00,0.00,0.00%,4,0,25.00%,"Jun 27, 2025",2025-06-27
202,AAPL250627C00260000,6/17/2025 10:57 AM,260,0.01,0.00,0.00,0.00,0.00%,2,0,25.00%,"Jun 27, 2025",2025-06-27
203,AAPL250627C00265000,2025-11-06 15:46:00,265,0.01,0.00,0.00,0.00,0.00%,416,0,50.00%,"Jun 27, 2025",2025-06-27
204,AAPL250627C00270000,6/13/2025 3:09 PM,270,0.01,0.00,0.00,0.00,0.00%,169,0,50.00%,"Jun 27, 2025",2025-06-27
205,AAPL250627C00275000,2025-10-06 14:28:00,275,0.01,0.00,0.00,0.00,0.00%,10,0,50.00%,"Jun 27, 2025",2025-06-27
206,AAPL250627C00280000,2025-10-06 12:10:00,280,0.01,0.00,0.00,0.00,0.00%,5,0,50.00%,"Jun 27, 2025",2025-06-27
207,AAPL250627C00285000,5/28/2025 11:28 AM,285,0.02,0.00,0.00,0.00,0.00%,1,0,50.00%,"Jun 27, 2025",2025-06-27
208,AAPL250627C00290000,5/27/2025 3:52 PM,290,0.03,0.00,0.00,0.00,0.00%,1,0,50.00%,"Jun 27, 2025",2025-06-27
209,AAPL250627C00295000,5/29/2025 10:33 AM,295,0.01,0.00,0.00,0.00,0.00%,2,0,50.00%,"Jun 27, 2025",2025-06-27
210,AAPL250627C00300000,5/29/2025 1:04 PM,300,0.01,0.00,0.00,0.00,0.00%,1,0,50.00%,"Jun 27, 2025",2025-06-27
211,AAPL250627C00305000,6/16/2025 2:19 PM,305,0.01,-,0.00,0.00,0.00%,-,0,50.00%,"Jun 27, 2025",2025-06-27
212,AAPL250627C00310000,6/16/2025 1:54 PM,310,0.01,0.00,0.00,0.00,0.00%,2,0,50.00%,"Jun 27, 2025",2025-06-27
213,AAPL250627C00315000,5/29/2025 11:58 AM,315,0.01,0.00,0.00,0.00,0.00%,2,0,50.00%,"Jun 27, 2025",2025-06-27
214,AAPL250627C00325000,5/29/2025 9:30 AM,325,0.02,0.00,0.00,0.00,0.00%,6,0,50.00%,"Jun 27, 2025",2025-06-27
215,Puts,,,,,,,,,,,"Jun 27, 2025",2025-06-27
216,In The Money,,,,,,,,,,,"Jun 27, 2025",2025-06-27
217,Contract Name,Last Trade Date (EDT),Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,"Jun 27, 2025",2025-06-27
218,AAPL250627P00110000,2025-03-06 10:15:00,110,0.02,0.00,0.00,0.00,0.00%,1,0,50.00%,"Jun 27, 2025",2025-06-27
219,AAPL250627P00120000,6/13/2025 9:45 AM,120,0.02,0.00,0.00,0.00,0.00%,2,0,50.00%,"Jun 27, 2025",2025-06-27
220,AAPL250627P00125000,6/13/2025 3:10 PM,125,0.02,0.00,0.00,0.00,0.00%,40,0,50.00%,"Jun 27, 2025",2025-06-27
221,AAPL250627P00130000,6/17/2025 3:47 PM,130,0.01,0.00,0.00,0.00,0.00%,51,0,50.00%,"Jun 27, 2025",2025-06-27
222,AAPL250627P00135000,6/17/2025 3:32 PM,135,0.02,0.00,0.00,0.00,0.00%,121,0,50.00%,"Jun 27, 2025",2025-06-27
223,AAPL250627P00140000,6/17/2025 1:27 PM,140,0.01,0.00,0.00,0.00,0.00%,59,0,50.00%,"Jun 27, 2025",2025-06-27
224,AAPL250627P00145000,6/17/2025 12:55 PM,145,0.01,0.00,0.00,0.00,0.00%,2,0,50.00%,"Jun 27, 2025",2025-06-27
225,AAPL250627P00150000,6/17/2025 1:21 PM,150,0.02,0.00,0.00,0.00,0.00%,11,0,25.00%,"Jun 27, 2025",2025-06-27
226,AAPL250627P00155000,6/17/2025 3:59 PM,155,0.03,0.00,0.00,0.00,0.00%,20,0,25.00%,"Jun 27, 2025",2025-06-27
227,AAPL250627P00160000,6/17/2025 3:24 PM,160,0.06,0.00,0.00,0.00,0.00%,176,0,25.00%,"Jun 27, 2025",2025-06-27
228,AAPL250627P00165000,6/17/2025 3:51 PM,165,0.08,0.00,0.00,0.00,0.00%,166,0,25.00%,"Jun 27, 2025",2025-06-27
229,AAPL250627P00170000,6/17/2025 3:59 PM,170,0.15,0.00,0.00,0.00,0.00%,473,0,25.00%,"Jun 27, 2025",2025-06-27
230,AAPL250627P00172500,6/17/2025 3:49 PM,172.5,0.18,0.00,0.00,0.00,0.00%,-,0,12.50%,"Jun 27, 2025",2025-06-27
231,AAPL250627P00175000,6/17/2025 3:59 PM,175,0.24,0.00,0.00,0.00,0.00%,446,0,12.50%,"Jun 27, 2025",2025-06-27
232,AAPL250627P00177500,6/17/2025 3:59 PM,177.5,0.31,0.00,0.00,0.00,0.00%,91,0,12.50%,"Jun 27, 2025",2025-06-27
233,AAPL250627P00180000,6/17/2025 3:59 PM,180,0.43,0.00,0.00,0.00,0.00%,1.076,0,12.50%,"Jun 27, 2025",2025-06-27
234,AAPL250627P00182500,6/17/2025 3:58 PM,182.5,0.59,0.00,0.00,0.00,0.00%,663,0,12.50%,"Jun 27, 2025",2025-06-27
235,AAPL250627P00185000,6/17/2025 3:59 PM,185,0.85,0.00,0.00,0.00,0.00%,1.157,0,6.25%,"Jun 27, 2025",2025-06-27
236,AAPL250627P00187500,6/17/2025 3:59 PM,187.5,1.18,0.00,0.00,0.00,0.00%,1.001,0,6.25%,"Jun 27, 2025",2025-06-27
237,AAPL250627P00190000,6/17/2025 3:59 PM,190,1.68,0.00,0.00,0.00,0.00%,9.597,0,3.13%,"Jun 27, 2025",2025-06-27
238,AAPL250627P00192500,6/17/2025 3:59 PM,192.5,2.35,0.00,0.00,0.00,0.00%,7.312,0,3.13%,"Jun 27, 2025",2025-06-27
239,AAPL250627P00195000,6/17/2025 3:59 PM,195,3.27,0.00,0.00,0.00,0.00%,9.089,0,0.78%,"Jun 27, 2025",2025-06-27
240,AAPL250627P00197500,6/17/2025 3:59 PM,197.5,4.40,0.00,0.00,0.00,0.00%,2.298,0,0.00%,"Jun 27, 2025",2025-06-27
241,AAPL250627P00200000,6/17/2025 3:59 PM,200,6.00,0.00,0.00,0.00,0.00%,1.146,0,0.00%,"Jun 27, 2025",2025-06-27
242,AAPL250627P00202500,6/17/2025 3:58 PM,202.5,7.82,0.00,0.00,0.00,0.00%,302,0,0.00%,"Jun 27, 2025",2025-06-27
243,AAPL250627P00205000,6/17/2025 3:57 PM,205,9.79,0.00,0.00,0.00,0.00%,332,0,0.00%,"Jun 27, 2025",2025-06-27
244,AAPL250627P00207500,6/17/2025 3:59 PM,207.5,12.10,0.00,0.00,0.00,0.00%,11,0,0.00%,"Jun 27, 2025",2025-06-27
245,AAPL250627P00210000,6/17/2025 3:52 PM,210,14.55,0.00,0.00,0.00,0.00%,417,0,0.00%,"Jun 27, 2025",2025-06-27
246,AAPL250627P00212500,6/17/2025 2:45 PM,212.5,16.80,0.00,0.00,0.00,0.00%,10,0,0.00%,"Jun 27, 2025",2025-06-27
247,AAPL250627P00215000,6/17/2025 3:45 PM,215,19.50,0.00,0.00,0.00,0.00%,159,0,0.00%,"Jun 27, 2025",2025-06-27
248,AAPL250627P00217500,6/17/2025 12:49 PM,217.5,20.40,0.00,0.00,0.00,0.00%,3,0,0.00%,"Jun 27, 2025",2025-06-27
249,AAPL250627P00220000,6/17/2025 11:30 AM,220,22.40,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 27, 2025",2025-06-27
250,AAPL250627P00222500,6/16/2025 12:10 PM,222.5,25.30,0.00,0.00,0.00,0.00%,-,-,0.00%,"Jun 27, 2025",2025-06-27
251,AAPL250627P00225000,6/16/2025 1:00 PM,225,27.30,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 27, 2025",2025-06-27
252,AAPL250627P00227500,6/17/2025 9:41 AM,227.5,30.36,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 27, 2025",2025-06-27
253,AAPL250627P00230000,6/17/2025 9:39 AM,230,33.00,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 27, 2025",2025-06-27
254,AAPL250627P00235000,2025-06-06 15:53:00,235,30.25,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 27, 2025",2025-06-27
255,AAPL250627P00240000,2025-06-06 15:30:00,240,35.35,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 27, 2025",2025-06-27
256,AAPL250627P00245000,5/14/2025 1:05 PM,245,33.50,47.60,49.45,0.00,0.00%,-,0,60.16%,"Jun 27, 2025",2025-06-27
257,AAPL250627P00250000,2025-09-06 13:22:00,250,48.20,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 27, 2025",2025-06-27
258,AAPL250627P00255000,5/30/2025 10:00 AM,255,56.80,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 27, 2025",2025-06-27
259,AAPL250703C00140000,2025-11-06 15:36:00,140,59.42,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jul 3, 2025",2025-07-03
260,AAPL250703C00150000,5/28/2025 11:38 AM,150,52.25,0.00,0.00,0.00,0.00%,4,0,0.00%,"Jul 3, 2025",2025-07-03
261,AAPL250703C00155000,2025-09-06 13:46:00,155,47.50,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jul 3, 2025",2025-07-03
262,AAPL250703C00160000,6/17/2025 1:16 PM,160,37.10,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jul 3, 2025",2025-07-03
263,AAPL250703C00165000,2025-12-06 10:10:00,165,34.12,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jul 3, 2025",2025-07-03
264,AAPL250703C00170000,6/17/2025 2:00 PM,170,26.79,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jul 3, 2025",2025-07-03
265,AAPL250703C00175000,6/17/2025 3:58 PM,175,21.50,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jul 3, 2025",2025-07-03
266,AAPL250703C00180000,6/17/2025 3:55 PM,180,16.95,0.00,0.00,0.00,0.00%,12,0,0.00%,"Jul 3, 2025",2025-07-03
267,AAPL250703C00182500,6/17/2025 10:11 AM,182.5,15.83,0.00,0.00,0.00,0.00%,-,0,0.00%,"Jul 3, 2025",2025-07-03
268,AAPL250703C00185000,6/17/2025 3:50 PM,185,12.35,0.00,0.00,0.00,0.00%,33,0,0.00%,"Jul 3, 2025",2025-07-03
269,AAPL250703C00187500,6/17/2025 3:54 PM,187.5,10.40,0.00,0.00,0.00,0.00%,-,0,0.00%,"Jul 3, 2025",2025-07-03
270,AAPL250703C00190000,6/17/2025 3:57 PM,190,8.45,0.00,0.00,0.00,0.00%,177,0,0.00%,"Jul 3, 2025",2025-07-03
271,AAPL250703C00192500,6/17/2025 3:57 PM,192.5,6.65,0.00,0.00,0.00,0.00%,-,0,0.00%,"Jul 3, 2025",2025-07-03
272,AAPL250703C00195000,6/17/2025 3:59 PM,195,5.10,0.00,0.00,0.00,0.00%,1.594,0,0.00%,"Jul 3, 2025",2025-07-03
273,AAPL250703C00197500,6/17/2025 3:58 PM,197.5,3.82,0.00,0.00,0.00,0.00%,-,0,1.56%,"Jul 3, 2025",2025-07-03
274,AAPL250703C00200000,6/17/2025 3:59 PM,200,2.76,0.00,0.00,0.00,0.00%,2.341,0,3.13%,"Jul 3, 2025",2025-07-03
275,AAPL250703C00202500,6/17/2025 3:59 PM,202.5,1.92,0.00,0.00,0.00,0.00%,-,0,3.13%,"Jul 3, 2025",2025-07-03
276,AAPL250703C00205000,6/17/2025 3:59 PM,205,1.31,0.00,0.00,0.00,0.00%,1.92,0,6.25%,"Jul 3, 2025",2025-07-03
277,AAPL250703C00207500,6/17/2025 3:58 PM,207.5,0.85,0.00,0.00,0.00,0.00%,-,0,6.25%,"Jul 3, 2025",2025-07-03
278,AAPL250703C00210000,6/17/2025 3:59 PM,210,0.57,0.00,0.00,0.00,0.00%,13.116,0,6.25%,"Jul 3, 2025",2025-07-03
279,AAPL250703C00212500,6/17/2025 3:38 PM,212.5,0.37,0.00,0.00,0.00,0.00%,-,0,6.25%,"Jul 3, 2025",2025-07-03
280,AAPL250703C00215000,6/17/2025 3:59 PM,215,0.24,0.00,0.00,0.00,0.00%,4.208,0,12.50%,"Jul 3, 2025",2025-07-03
281,AAPL250703C00217500,6/17/2025 2:44 PM,217.5,0.18,0.00,0.00,0.00,0.00%,-,0,12.50%,"Jul 3, 2025",2025-07-03
282,AAPL250703C00220000,6/17/2025 3:59 PM,220,0.13,0.00,0.00,0.00,0.00%,1.506,0,12.50%,"Jul 3, 2025",2025-07-03
283,AAPL250703C00225000,6/17/2025 3:55 PM,225,0.08,0.00,0.00,0.00,0.00%,204,0,12.50%,"Jul 3, 2025",2025-07-03
284,AAPL250703C00230000,6/17/2025 3:07 PM,230,0.04,0.00,0.00,0.00,0.00%,79,0,12.50%,"Jul 3, 2025",2025-07-03
285,AAPL250703C00235000,6/16/2025 3:42 PM,235,0.05,0.00,0.00,0.00,0.00%,18,0,25.00%,"Jul 3, 2025",2025-07-03
286,AAPL250703C00240000,6/16/2025 11:33 AM,240,0.03,0.00,0.00,0.00,0.00%,213,0,25.00%,"Jul 3, 2025",2025-07-03
287,AAPL250703C00245000,6/17/2025 12:53 PM,245,0.02,0.00,0.00,0.00,0.00%,99,0,25.00%,"Jul 3, 2025",2025-07-03
288,AAPL250703C00250000,6/17/2025 3:57 PM,250,0.01,0.00,0.00,0.00,0.00%,30,0,25.00%,"Jul 3, 2025",2025-07-03
289,AAPL250703C00255000,6/17/2025 11:51 AM,255,0.01,0.00,0.00,0.00,0.00%,4,0,25.00%,"Jul 3, 2025",2025-07-03
290,AAPL250703C00260000,2025-12-06 09:30:00,260,0.04,0.00,0.00,0.00,0.00%,1,0,25.00%,"Jul 3, 2025",2025-07-03
291,AAPL250703C00265000,2025-11-06 14:38:00,265,0.03,0.00,0.00,0.00,0.00%,13,0,25.00%,"Jul 3, 2025",2025-07-03
292,AAPL250703C00270000,2025-11-06 11:39:00,270,0.02,0.00,0.00,0.00,0.00%,1,0,25.00%,"Jul 3, 2025",2025-07-03
293,AAPL250703C00275000,2025-11-06 12:13:00,275,0.02,0.00,0.00,0.00,0.00%,2,0,25.00%,"Jul 3, 2025",2025-07-03
294,AAPL250703C00280000,2025-10-06 14:50:00,280,0.02,0.00,0.00,0.00,0.00%,1,0,25.00%,"Jul 3, 2025",2025-07-03
295,AAPL250703C00285000,2025-10-06 09:54:00,285,0.03,-,0.00,0.00,0.00%,-,0,50.00%,"Jul 3, 2025",2025-07-03
296,AAPL250703C00290000,6/16/2025 10:24 AM,290,0.01,0.00,0.00,0.00,0.00%,5,0,50.00%,"Jul 3, 2025",2025-07-03
297,AAPL250703C00295000,5/30/2025 9:30 AM,295,0.03,0.00,0.00,0.00,0.00%,1,0,50.00%,"Jul 3, 2025",2025-07-03
298,AAPL250703C00325000,2025-03-06 13:20:00,325,0.02,0.00,0.00,0.00,0.00%,1,0,50.00%,"Jul 3, 2025",2025-07-03
299,Puts,,,,,,,,,,,"Jul 3, 2025",2025-07-03
300,In The Money,,,,,,,,,,,"Jul 3, 2025",2025-07-03
301,Contract Name,Last Trade Date (EDT),Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,"Jul 3, 2025",2025-07-03
302,AAPL250703P00110000,6/17/2025 3:49 PM,110,0.01,0.00,0.00,0.00,0.00%,50,0,50.00%,"Jul 3, 2025",2025-07-03
303,AAPL250703P00120000,2025-06-06 15:58:00,120,0.01,0.00,0.00,0.00,0.00%,2,0,50.00%,"Jul 3, 2025",2025-07-03
304,AAPL250703P00125000,2025-02-06 11:16:00,125,0.05,0.00,0.00,0.00,0.00%,-,0,50.00%,"Jul 3, 2025",2025-07-03
305,AAPL250703P00130000,2025-04-06 10:31:00,130,0.05,0.00,0.00,0.00,0.00%,2,0,50.00%,"Jul 3, 2025",2025-07-03
306,AAPL250703P00135000,6/16/2025 10:41 AM,135,0.03,0.00,0.00,0.00,0.00%,44,0,50.00%,"Jul 3, 2025",2025-07-03
307,AAPL250703P00140000,6/17/2025 9:32 AM,140,0.03,0.00,0.00,0.00,0.00%,1,0,25.00%,"Jul 3, 2025",2025-07-03
308,AAPL250703P00145000,6/17/2025 3:22 PM,145,0.05,0.00,0.00,0.00,0.00%,6,0,25.00%,"Jul 3, 2025",2025-07-03
309,AAPL250703P00150000,6/17/2025 2:30 PM,150,0.05,0.00,0.00,0.00,0.00%,11,0,25.00%,"Jul 3, 2025",2025-07-03
310,AAPL250703P00155000,6/17/2025 3:32 PM,155,0.09,0.00,0.00,0.00,0.00%,9,0,25.00%,"Jul 3, 2025",2025-07-03
311,AAPL250703P00160000,6/17/2025 3:59 PM,160,0.12,0.00,0.00,0.00,0.00%,62,0,25.00%,"Jul 3, 2025",2025-07-03
312,AAPL250703P00165000,6/17/2025 3:53 PM,165,0.19,0.00,0.00,0.00,0.00%,137,0,12.50%,"Jul 3, 2025",2025-07-03
313,AAPL250703P00170000,6/17/2025 3:23 PM,170,0.28,0.00,0.00,0.00,0.00%,157,0,12.50%,"Jul 3, 2025",2025-07-03
314,AAPL250703P00172500,6/17/2025 2:50 PM,172.5,0.38,0.00,0.00,0.00,0.00%,-,0,12.50%,"Jul 3, 2025",2025-07-03
315,AAPL250703P00175000,6/17/2025 3:58 PM,175,0.46,0.00,0.00,0.00,0.00%,90,0,12.50%,"Jul 3, 2025",2025-07-03
316,AAPL250703P00177500,6/17/2025 3:23 PM,177.5,0.56,0.00,0.00,0.00,0.00%,-,0,12.50%,"Jul 3, 2025",2025-07-03
317,AAPL250703P00180000,6/17/2025 3:59 PM,180,0.78,0.00,0.00,0.00,0.00%,625,0,12.50%,"Jul 3, 2025",2025-07-03
318,AAPL250703P00182500,6/17/2025 3:12 PM,182.5,0.98,0.00,0.00,0.00,0.00%,-,0,6.25%,"Jul 3, 2025",2025-07-03
319,AAPL250703P00185000,6/17/2025 3:59 PM,185,1.36,0.00,0.00,0.00,0.00%,1.228,0,6.25%,"Jul 3, 2025",2025-07-03
320,AAPL250703P00187500,6/17/2025 3:57 PM,187.5,1.77,0.00,0.00,0.00,0.00%,-,0,6.25%,"Jul 3, 2025",2025-07-03
321,AAPL250703P00190000,6/17/2025 3:59 PM,190,2.39,0.00,0.00,0.00,0.00%,1.003,0,3.13%,"Jul 3, 2025",2025-07-03
322,AAPL250703P00192500,6/17/2025 3:58 PM,192.5,3.15,0.00,0.00,0.00,0.00%,-,0,1.56%,"Jul 3, 2025",2025-07-03
323,AAPL250703P00195000,6/17/2025 3:58 PM,195,4.08,0.00,0.00,0.00,0.00%,1.864,0,0.39%,"Jul 3, 2025",2025-07-03
324,AAPL250703P00197500,6/17/2025 3:57 PM,197.5,5.24,0.00,0.00,0.00,0.00%,-,0,0.00%,"Jul 3, 2025",2025-07-03
325,AAPL250703P00200000,6/17/2025 3:54 PM,200,6.70,0.00,0.00,0.00,0.00%,979,0,0.00%,"Jul 3, 2025",2025-07-03
326,AAPL250703P00202500,6/17/2025 3:38 PM,202.5,8.35,0.00,0.00,0.00,0.00%,-,0,0.00%,"Jul 3, 2025",2025-07-03
327,AAPL250703P00205000,6/17/2025 3:54 PM,205,10.20,0.00,0.00,0.00,0.00%,114,0,0.00%,"Jul 3, 2025",2025-07-03
328,AAPL250703P00207500,6/17/2025 3:55 PM,207.5,12.25,0.00,0.00,0.00,0.00%,-,0,0.00%,"Jul 3, 2025",2025-07-03
329,AAPL250703P00210000,6/17/2025 3:17 PM,210,14.46,0.00,0.00,0.00,0.00%,25,0,0.00%,"Jul 3, 2025",2025-07-03
330,AAPL250703P00212500,6/16/2025 3:38 PM,212.5,14.36,0.00,0.00,0.00,0.00%,-,0,0.00%,"Jul 3, 2025",2025-07-03
331,AAPL250703P00215000,6/17/2025 2:33 PM,215,19.31,0.00,0.00,0.00,0.00%,12,0,0.00%,"Jul 3, 2025",2025-07-03
332,AAPL250703P00217500,6/17/2025 11:16 AM,217.5,20.10,0.00,0.00,0.00,0.00%,-,-,0.00%,"Jul 3, 2025",2025-07-03
333,AAPL250703P00220000,6/17/2025 3:25 PM,220,24.18,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jul 3, 2025",2025-07-03
334,AAPL250703P00225000,6/16/2025 11:03 AM,225,27.10,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jul 3, 2025",2025-07-03
335,AAPL250703P00230000,6/17/2025 3:25 PM,230,33.88,0.00,0.00,0.00,0.00%,5,0,0.00%,"Jul 3, 2025",2025-07-03
336,AAPL250703P00235000,6/17/2025 9:56 AM,235,38.10,0.00,0.00,0.00,0.00%,-,-,0.00%,"Jul 3, 2025",2025-07-03
337,AAPL250703P00250000,2025-12-06 13:09:00,250,51.04,0.00,0.00,0.00,0.00%,-,-,0.00%,"Jul 3, 2025",2025-07-03
338,AAPL250711C00110000,6/17/2025 9:38 AM,110,87.55,0.00,0.00,0.00,0.00%,-,-,0.00%,"Jul 11, 2025",2025-07-11
339,AAPL250711C00120000,6/17/2025 9:38 AM,120,77.58,0.00,0.00,0.00,0.00%,-,0,0.00%,"Jul 11, 2025",2025-07-11
340,AAPL250711C00130000,6/16/2025 9:37 AM,130,67.25,0.00,0.00,0.00,0.00%,4,0,0.00%,"Jul 11, 2025",2025-07-11
341,AAPL250711C00135000,2025-11-06 14:18:00,135,65.15,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jul 11, 2025",2025-07-11
342,AAPL250711C00140000,6/17/2025 12:54 PM,140,57.25,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jul 11, 2025",2025-07-11
343,AAPL250711C00150000,6/17/2025 3:45 PM,150,46.40,0.00,0.00,0.00,0.00%,4,0,0.00%,"Jul 11, 2025",2025-07-11
344,AAPL250711C00155000,6/13/2025 3:08 PM,155,42.50,0.00,0.00,0.00,0.00%,-,0,0.00%,"Jul 11, 2025",2025-07-11
345,AAPL250711C00160000,6/17/2025 11:33 AM,160,38.40,0.00,0.00,0.00,0.00%,101,0,0.00%,"Jul 11, 2025",2025-07-11
346,AAPL250711C00165000,6/16/2025 1:29 PM,165,33.75,0.00,0.00,0.00,0.00%,6,0,0.00%,"Jul 11, 2025",2025-07-11
347,AAPL250711C00170000,6/17/2025 10:12 AM,170,28.20,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jul 11, 2025",2025-07-11
348,AAPL250711C00175000,6/17/2025 3:39 PM,175,21.95,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jul 11, 2025",2025-07-11
349,AAPL250711C00180000,6/17/2025 1:14 PM,180,18.30,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jul 11, 2025",2025-07-11
350,AAPL250711C00185000,6/17/2025 3:58 PM,185,13.20,0.00,0.00,0.00,0.00%,4,0,0.00%,"Jul 11, 2025",2025-07-11
351,AAPL250711C00190000,6/17/2025 3:58 PM,190,9.40,0.00,0.00,0.00,0.00%,222,0,0.00%,"Jul 11, 2025",2025-07-11
352,AAPL250711C00195000,6/17/2025 3:58 PM,195,6.16,0.00,0.00,0.00,0.00%,396,0,0.00%,"Jul 11, 2025",2025-07-11
353,AAPL250711C00200000,6/17/2025 3:59 PM,200,3.67,0.00,0.00,0.00,0.00%,1.59,0,1.56%,"Jul 11, 2025",2025-07-11
354,AAPL250711C00205000,6/17/2025 3:59 PM,205,2.01,0.00,0.00,0.00,0.00%,958,0,3.13%,"Jul 11, 2025",2025-07-11
355,AAPL250711C00210000,6/17/2025 3:59 PM,210,1.04,0.00,0.00,0.00,0.00%,1.478,0,6.25%,"Jul 11, 2025",2025-07-11
356,AAPL250711C00215000,6/17/2025 3:55 PM,215,0.52,0.00,0.00,0.00,0.00%,973,0,6.25%,"Jul 11, 2025",2025-07-11
357,AAPL250711C00220000,6/17/2025 3:57 PM,220,0.29,0.00,0.00,0.00,0.00%,4.181,0,12.50%,"Jul 11, 2025",2025-07-11
358,AAPL250711C00225000,6/17/2025 3:56 PM,225,0.18,0.00,0.00,0.00,0.00%,340,0,12.50%,"Jul 11, 2025",2025-07-11
359,AAPL250711C00230000,6/17/2025 3:12 PM,230,0.10,0.00,0.00,0.00,0.00%,124,0,12.50%,"Jul 11, 2025",2025-07-11
